"var_star","estimate","se","df","t value","pval","conf.low","conf.high","effect","model","model_term_number"
"Partner Sexual Attract. * Raw Progesterone (mean)",-0.0229511324965894,0.0521002344542203,480.766505708045,-0.440518794915524,0.659759401913803,-0.125065715612954,0.0791634506197752,"fixed","SC_RHPSMSy","SC_RHPSMSy.4"
"Raw Estradiol (mean)",0.0317490110147259,0.0349876338931184,473.706986683098,0.907435213015946,0.364638072393912,-0.0368254913200591,0.100323513349511,"fixed","SC_RHPSMSy","SC_RHPSMSy.5"
"Raw Estradiol (mean) * Partner Sexual Attract.",0.0433426338063423,0.0517455777179603,474.477228914847,0.837610395280187,0.402671262073988,-0.0580768348800781,0.144762102492763,"fixed","SC_RHPSMSy","SC_RHPSMSy.6"
"Raw Estradiol (mean) * Self Sexual Attract.",-0.0591199512235644,0.0514806802439809,473.65000569817,-1.14839102636909,0.251386813860787,-0.16002023040139,0.0417803279542609,"fixed","SC_RHPSMSy","SC_RHPSMSy.7"
"Raw Estradiol (WW)",0.0258695052559839,0.0121712287058027,536.43717305973,2.12546373758062,0.034004223912597,0.0020143353450106,0.0497246751669572,"fixed","SC_RHPSMSy","SC_RHPSMSy.8"
"Raw Estradiol (WW) * Partner Sexual Attract.",-0.0118413185231189,0.0119065618786356,458.38186462485,-0.994520386642105,0.320494279717355,-0.0351777509849423,0.0114951139387046,"fixed","SC_RHPSMSy","SC_RHPSMSy.9"
"Raw Estradiol (WW) * Self Sexual Attract.",0.0155274067972859,0.0124975537265113,452.125423145199,1.24243569078221,0.21471986855516,-0.00896734840153066,0.0400221619961024,"fixed","SC_RHPSMSy","SC_RHPSMSy.10"
"Raw Progesterone (WW)",-0.0440860746527144,0.0102823914660227,432.834599242827,-4.28753124196768,0.0000222938937126086,-0.064239191601061,-0.0239329577043678,"fixed","SC_RHPSMSy","SC_RHPSMSy.11"
"Raw Progesterone (WW) * Partner Sexual Attract.",0.019329257281172,0.0104304012811939,427.754831479997,1.85316525798704,0.0645471085729812,-0.00111395357426845,0.0397724681366125,"fixed","SC_RHPSMSy","SC_RHPSMSy.12"
"Raw Progesterone (WW) * Self Sexual Attract.",-0.0123977393325989,0.0110120416635555,430.470658131411,-1.12583476446783,0.26086273795498,-0.0339809443894223,0.00918546572422441,"fixed","SC_RHPSMSy","SC_RHPSMSy.13"
"Self Sexual Attract.",0.0727979617634435,0.0403271311735805,468.460068817528,1.80518573091893,0.0716875416108585,-0.00624176293659667,0.151837686463484,"fixed","SC_RHPSMSy","SC_RHPSMSy.14"
"Self Sexual Attract. * Raw Progesterone (mean)",0.0132272793365004,0.0542086870088217,476.634745172127,0.244006635584955,0.807330674884867,-0.0930197948499944,0.119474353522995,"fixed","SC_RHPSMSy","SC_RHPSMSy.15"
"Study",0.00390021259227791,0.0372162424259602,468.143138643438,0.1047986668734,0.916580452663939,-0.0690422822025155,0.0768427073870714,"fixed","SC_RHPSMSy","SC_RHPSMSy.16"
"Study * Partner Sexual Attract.",0.00170437566659965,0.0388636975549311,471.171697764516,0.0438552112595728,0.96503839620116,-0.0744670718471227,0.077875823180322,"fixed","SC_RHPSMSy","SC_RHPSMSy.17"
"Study * Partner Sexual Attract. * Raw Progesterone (mean)",0.0253727806592122,0.0506844395070242,482.084036626036,0.500602964262747,0.616879037235979,-0.0739668953511542,0.124712456669579,"fixed","SC_RHPSMSy","SC_RHPSMSy.18"
"Study * Raw Estradiol (mean)",-0.01409939210306,0.0447342026006924,477.818466691033,-0.315181478228512,0.752761466669218,-0.101776818077535,0.073578033871415,"fixed","SC_RHPSMSy","SC_RHPSMSy.19"
"Study * Raw Estradiol (mean) * Partner Sexual Attract.",-0.0319239709543569,0.0507758064427852,474.43324887824,-0.628724055625373,0.529832301304657,-0.131442722868193,0.067594780959479,"fixed","SC_RHPSMSy","SC_RHPSMSy.20"
"Study * Raw Estradiol (mean) * Self Sexual Attract.",0.0283656168073907,0.0498897902251542,474.191335607631,0.568565565807668,0.569920156056937,-0.06941657523017,0.126147808844951,"fixed","SC_RHPSMSy","SC_RHPSMSy.21"
"Study * Raw Estradiol (WW)",0.00972843233404695,0.0116843762689381,459.664750028532,0.832601767533724,0.405501729768295,-0.0131725243348862,0.0326293890029801,"fixed","SC_RHPSMSy","SC_RHPSMSy.22"
"Study * Raw Estradiol (WW) * Partner Sexual Attract.",0.00916032807778402,0.0119049866722657,461.032103140471,0.769453030898745,0.442018451461803,-0.0141730170362861,0.0324936731918542,"fixed","SC_RHPSMSy","SC_RHPSMSy.23"
"Study * Raw Estradiol (WW) * Self Sexual Attract.",0.0148250886228105,0.0122734389416498,453.496565780633,1.20790014056303,0.227715209371329,-0.00923040966927442,0.0388805869148954,"fixed","SC_RHPSMSy","SC_RHPSMSy.24"
"Study * Raw Progesterone (mean)",0.0295771276200213,0.0446591262604523,483.520939868195,0.662286302860637,0.508103288712749,-0.0579531514314921,0.117107406671535,"fixed","SC_RHPSMSy","SC_RHPSMSy.25"
"Study * Raw Progesterone (WW)",-0.0083354667517447,0.0102745292590084,433.941306446005,-0.811274807985621,0.417652620730327,-0.0284731740575042,0.0118022405540148,"fixed","SC_RHPSMSy","SC_RHPSMSy.26"
"Study * Raw Progesterone (WW) * Partner Sexual Attract.",0.0118541801509405,0.0104268686868802,429.802862361181,1.13688783343519,0.256218617889183,-0.00858210694687314,0.0322904672487541,"fixed","SC_RHPSMSy","SC_RHPSMSy.27"
"Study * Raw Progesterone (WW) * Self Sexual Attract.",-0.00669521767376386,0.0108160068928445,431.747856155218,-0.61901011529432,0.536236165690879,-0.0278942016402762,0.0145037662927484,"fixed","SC_RHPSMSy","SC_RHPSMSy.28"
"Study * Self Sexual Attract.",0.0433937511650509,0.0395424644491536,468.470602970784,1.09739622376975,0.273031961840005,-0.0341080550152456,0.120895557345347,"fixed","SC_RHPSMSy","SC_RHPSMSy.29"
"Study * Self Sexual Attract. * Raw Progesterone (mean)",0.017873179727001,0.0522571117245119,477.001843130676,0.342023872678316,0.732483564801279,-0.0845488771891281,0.12029523664313,"fixed","SC_RHPSMSy","SC_RHPSMSy.30"
"(Intercept)",0.00314253129904098,0.0467786487816194,248.39136601313,0.0671787531467939,0.946493441353549,-0.0885419355583815,0.0948269981564634,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.1"
"Menses",-0.0673887197643828,0.0212390134192555,6268.30040111282,-3.17287429666048,0.00151666927239053,-0.109016421133286,-0.0257610183954791,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.2"
"Partner Sexual Attract.",-0.131136299317911,0.0480407996798626,245.74923098151,-2.72968602087778,0.00679802146154041,-0.225294536478945,-0.0369780621568768,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.3"
"Probability of Conception (mean)",0.048940924637242,0.0479111232518365,250.668885682033,1.02149399378496,0.308005274876239,-0.0449631513952171,0.142845000669701,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.4"
"Probability of Conception (mean) * Partner Sexual Attract.",0.0718940788757688,0.0532423947575258,249.891198172647,1.3503164011158,0.178136177633334,-0.032459097299646,0.176247255051184,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.5"
"Probability of Conception (mean) * Self Sexual Attract.",-0.0620398265013298,0.0594938277540177,247.998377513969,-1.04279433419276,0.2980590084213,-0.178645586201634,0.0545659331989744,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.6"
"Probability of Conception (WW)",0.0189712909109112,0.0137225386082366,245.749748612969,1.38249134890566,0.168075957088042,-0.00792439053769307,0.0458669723595154,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.7"
"Probability of Conception (WW) * Partner Sexual Attract.",-0.0127712204969265,0.0137095109871486,228.614821526285,-0.931559156916567,0.352547106256636,-0.0396413682773939,0.0140989272835408,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.8"
"Probability of Conception (WW) * Self Sexual Attract.",0.00362343389641956,0.01606936774157,232.290935977239,0.225487023179267,0.821798674033943,-0.0278719481313874,0.0351188159242265,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.9"
"Self Sexual Attract.",0.0367285991584492,0.0558128730322287,245.449602191637,0.658066807226365,0.511111929169532,-0.0726626218584258,0.146119820175324,"fixed","SC_PRCPSMs1","SC_PRCPSMs1.10"
"(Intercept)",0.0152217235195964,0.0470540787756334,246.607906217089,0.323494241427565,0.746595125142376,-0.0770025762063555,0.107446023245548,"fixed","SC_HPSMs1","SC_HPSMs1.1"
"Menses",-0.11379617284705,0.0261476709996724,6243.47910148998,-4.35205769754696,0.0000137016593780579,-0.16504466628601,-0.0625476794080895,"fixed","SC_HPSMs1","SC_HPSMs1.2"
"Estradiol (mean)",0.0585854224914935,0.0626858535948475,246.803410425515,0.934587616372651,0.350914354170454,-0.0642765928945583,0.181447437877545,"fixed","SC_HPSMs1","SC_HPSMs1.3"
"Estradiol (mean) * Partner Sexual Attract.",0.103271396161959,0.070656460301981,245.974552010496,1.46159877979429,0.145127512914064,-0.0352127213050075,0.241755513628926,"fixed","SC_HPSMs1","SC_HPSMs1.4"
"Estradiol (mean) * Self Sexual Attract.",-0.075849058947105,0.0792778432031452,245.110550308123,-0.956749778784292,0.339636256605262,-0.231230776397283,0.0795326585030731,"fixed","SC_HPSMs1","SC_HPSMs1.5"
"Estradiol (WW)",0.00620152892250868,0.0183764956323031,288.316477994413,0.337470704240656,0.736007648911676,-0.0298157406788631,0.0422187985238804,"fixed","SC_HPSMs1","SC_HPSMs1.6"
"Estradiol (WW) * Partner Sexual Attract.",-0.0231839806816926,0.0176835700935342,231.642612101764,-1.3110463870737,0.191140262097283,-0.0578431411831091,0.011475179819724,"fixed","SC_HPSMs1","SC_HPSMs1.7"
"Estradiol (WW) * Self Sexual Attract.",0.00328483629034194,0.020629161717281,231.654646479179,0.159232659831749,0.873624312706643,-0.0371475777067813,0.0437172502874652,"fixed","SC_HPSMs1","SC_HPSMs1.8"
"Partner Sexual Attract.",-0.131302619937364,0.0482432531181059,242.80670791453,-2.72167839958714,0.00696561970099543,-0.225857658545901,-0.0367475813288265,"fixed","SC_HPSMs1","SC_HPSMs1.9"
"Progesterone (mean)",-0.0564020198585021,0.0648825221983587,250.162822303154,-0.869294502548313,0.385519336230992,-0.183569426593406,0.0707653868764015,"fixed","SC_HPSMs1","SC_HPSMs1.10"
"Progesterone (mean) * Partner Sexual Attract.",-0.0600635519409994,0.0757432488985832,248.96016771849,-0.792988851342009,0.428539374477056,-0.208517591854276,0.0883904879722768,"fixed","SC_HPSMs1","SC_HPSMs1.11"
"Progesterone (mean) * Self Sexual Attract.",-0.0250599255103876,0.0864017979901997,247.15049094692,-0.290039398407312,0.772029290198969,-0.194404337770684,0.144284486749909,"fixed","SC_HPSMs1","SC_HPSMs1.12"
"Progesterone (WW)",-0.0345287496661812,0.0155041996321752,228.786906070158,-2.22705786079567,0.0269174514696585,-0.0649164225543637,-0.00414107677799865,"fixed","SC_HPSMs1","SC_HPSMs1.13"
"Progesterone (WW) * Partner Sexual Attract.",0.0126126585571656,0.0156737818641659,222.762442484173,0.804697849342999,0.421852051148787,-0.0181073893981366,0.0433327065124678,"fixed","SC_HPSMs1","SC_HPSMs1.14"
"Progesterone (WW) * Self Sexual Attract.",-0.00527039166405226,0.018419253708464,229.073574770629,-0.286134918790462,0.775033382830628,-0.0413714655547475,0.030830682226643,"fixed","SC_HPSMs1","SC_HPSMs1.15"
"Self Sexual Attract.",0.0313231742688071,0.0561484682664094,242.752463033805,0.557863379641757,0.57745177638607,-0.0787258013204454,0.14137214985806,"fixed","SC_HPSMs1","SC_HPSMs1.16"
"(Intercept)",0.00890103977715867,0.058010521743629,226.625163100117,0.153438367896359,0.87818912832668,-0.104797493564732,0.122599573119049,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.1"
"Partner Sexual Attract.",-0.110472480750066,0.0594793115016976,227.303386502276,-1.85732615191608,0.0645582075374384,-0.227049789118632,0.00610482761850029,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.2"
"Probability of Conception (mean)",0.00103740438700376,0.0470481327634628,233.922419222472,0.0220498524823371,0.982426985548781,-0.0911752413692422,0.0932500501432497,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.3"
"Probability of Conception (mean) * Partner Sexual Attract.",-0.00941315577682997,0.0480256301462986,233.846832622495,-0.19600275411598,0.844778226389142,-0.103541661198416,0.0847153496447564,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.4"
"Probability of Conception (mean) * Self Sexual Attract.",-0.0199645857282932,0.0430872001523154,235.345928254976,-0.463353052825837,0.643539532028315,-0.1044139462215,0.0644847747649136,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.5"
"Probability of Conception (WW)",0.0473025663204458,0.0127303603143292,207.663641476917,3.71572878948308,0.000260487411313073,0.0223515185941426,0.072253614046749,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.6"
"Probability of Conception (WW) * Partner Sexual Attract.",-0.0170401986651863,0.0129779612783799,210.131869199952,-1.31301044129125,0.190611492027958,-0.0424765353635663,0.00839613803319364,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.7"
"Probability of Conception (WW) * Self Sexual Attract.",0.0228571892522847,0.0116904333934798,207.589349076139,1.95520460901245,0.0519011267545382,-0.0000556391626000304,0.0457700176671694,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.8"
"Self Sexual Attract.",0.11439911615019,0.0542708763825604,227.325782653179,2.10792829921855,0.0361324776619402,0.00803015303094673,0.220768079269434,"fixed","SC_PRCPSMs2","SC_PRCPSMs2.9"
"(Intercept)",0.00527184026031055,0.0589223976361791,224.37046129334,0.0894709053229968,0.928787488449131,-0.110213936989348,0.12075761750997,"fixed","SC_HPSMs2","SC_HPSMs2.1"
"Estradiol (mean)",0.0156521619369911,0.0691075100209303,228.768574123913,0.226490028829726,0.821022555749027,-0.119796068765273,0.151100392639255,"fixed","SC_HPSMs2","SC_HPSMs2.2"
"Estradiol (mean) * Partner Sexual Attract.",0.0136087512508652,0.072235272424212,227.658906135634,0.188394821451574,0.85073498455621,-0.12796978111403,0.15518728361576,"fixed","SC_HPSMs2","SC_HPSMs2.3"
"Estradiol (mean) * Self Sexual Attract.",-0.0397011814827584,0.0628103481351698,229.616649943862,-0.632080264820699,0.527963268987156,-0.162807201684114,0.0834048387185969,"fixed","SC_HPSMs2","SC_HPSMs2.4"
"Estradiol (WW)",0.0531157213168144,0.0160565389983526,211.797352296681,3.30804299246955,0.00110382885716533,0.0216454831636805,0.0845859594699483,"fixed","SC_HPSMs2","SC_HPSMs2.5"
"Estradiol (WW) * Partner Sexual Attract.",-0.00318004679143685,0.0164579166462601,217.145737410707,-0.193222924856621,0.846964995277263,-0.0354369706786689,0.0290768770957952,"fixed","SC_HPSMs2","SC_HPSMs2.6"
"Estradiol (WW) * Self Sexual Attract.",0.0328553165837403,0.014678785389978,210.733202295466,2.23828577847949,0.026248302222928,0.00408542588259062,0.06162520728489,"fixed","SC_HPSMs2","SC_HPSMs2.7"
"Partner Sexual Attract.",-0.124760313604982,0.062558492597179,226.736114148073,-1.99429859041405,0.0473171717476413,-0.247372706022568,-0.00214792118739546,"fixed","SC_HPSMs2","SC_HPSMs2.8"
"Progesterone (mean)",0.0354751232208826,0.0691874579094575,230.10810059239,0.5127392202689,0.608625597009472,-0.100129802463535,0.1710800489053,"fixed","SC_HPSMs2","SC_HPSMs2.9"
"Progesterone (mean) * Partner Sexual Attract.",-0.009723531159532,0.0647340204630924,231.494203630496,-0.150207434822866,0.880731752636088,-0.136599879841672,0.117152817522608,"fixed","SC_HPSMs2","SC_HPSMs2.10"
"Progesterone (mean) * Self Sexual Attract.",0.0359009203109765,0.0546437226733202,233.032820020215,0.656999899615279,0.511829309382596,-0.0711988081099257,0.143000648731879,"fixed","SC_HPSMs2","SC_HPSMs2.11"
"Progesterone (WW)",-0.0518930255940812,0.0153062513099688,208.803033245016,-3.39031579602274,0.000834726772120324,-0.0818927268999391,-0.0218933242882232,"fixed","SC_HPSMs2","SC_HPSMs2.12"
"Progesterone (WW) * Partner Sexual Attract.",0.0350863792838624,0.0155921545929408,208.954668858352,2.25025855629647,0.0254743488791619,0.00452631784031763,0.0656464407274071,"fixed","SC_HPSMs2","SC_HPSMs2.13"
"Progesterone (WW) * Self Sexual Attract.",-0.0201844664991589,0.0140803399483123,210.396572247993,-1.43352124829758,0.153193314300894,-0.0477814256879315,0.00741249268961366,"fixed","SC_HPSMs2","SC_HPSMs2.14"
"Self Sexual Attract.",0.119289781588975,0.0549188893859317,224.92385372777,2.17210841156472,0.0308929300967166,0.0116507363216097,0.22692882685634,"fixed","SC_HPSMs2","SC_HPSMs2.15"
"(Intercept)",0.0291874317752843,0.0261021348973177,488.625740032036,1.11820093988878,0.264030631581247,-0.0219718125430645,0.080346676093633,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.1"
"Menses",-0.222383777871327,0.0192835135278623,11894.6189070496,-11.5323266971038,0.00000000000000000000000000000131849646692845,-0.260178769881328,-0.184588785861326,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.2"
"Menses * Self Sexual Attract.",-0.0874560014486592,0.0195086861419506,11879.6318214219,-4.48292626229697,0.00000743157749939297,-0.125692323672578,-0.0492196792247404,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.3"
"Partner Sexual Attract.",0.211453147701393,0.0266375271638353,474.727683188535,7.93816732314681,0.0000000000000149295322921282,0.159244553823068,0.263661741579717,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.4"
"Probability of Conception (mean)",0.0114374091340674,0.02473334517782,489.929184618579,0.462428719279108,0.643979206424993,-0.0370390566316571,0.0599138748997919,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.5"
"Probability of Conception (mean) * Partner Sexual Attract.",0.0179182980402827,0.0267561099879799,490.109304204578,0.669689952998862,0.503370830889369,-0.0345227139025504,0.0703593099831157,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.6"
"Probability of Conception (mean) * Self Sexual Attract.",0.0153928531783577,0.0281087477120406,480.997964585843,0.547617892339046,0.584208312968941,-0.0396992799877646,0.0704849863444799,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.7"
"Probability of Conception (WW)",0.0842336196568871,0.009324976952351,481.138068728275,9.0331182679921,0.00000000000000000405291508655623,0.0659570006736131,0.102510238640161,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.8"
"Probability of Conception (WW) * Partner Sexual Attract.",0.0153739445183669,0.00924138869497172,439.773306832116,1.66359678461873,0.0969054220521011,-0.00273884449091331,0.033486733527647,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.9"
"Probability of Conception (WW) * Self Sexual Attract.",0.00700346121757997,0.00996067606463199,470.745322052303,0.703111031032081,0.482334133574075,-0.0125191051307689,0.0265260275659288,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.10"
"Self Sexual Attract.",0.0991545329064133,0.0282923653884278,483.622575504057,3.5046392037256,0.000499746235370125,0.0437025157076472,0.154606550105179,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.11"
"Study",-0.0275172210141128,0.0258539636282771,473.55796895396,-1.06433278122263,0.287720363008117,-0.0781900585831443,0.0231556165549188,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.12"
"Study * Partner Sexual Attract.",-0.0416242588772894,0.0265913627060285,475.3290709445,-1.56533004109085,0.118171016314741,-0.0937423720809467,0.010493854326368,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.13"
"Study * Probability of Conception (mean)",-0.00855535262776822,0.0243286031111246,490.715465720443,-0.351658193801359,0.725245566375623,-0.0562385385197416,0.0391278332642052,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.14"
"Study * Probability of Conception (mean) * Partner Sexual Attract.",0.0156609701465004,0.0261820260362445,491.231411425224,0.598157305504946,0.550010651820432,-0.0356548579268289,0.0669767982198297,"fixed","IP_PRCPSMSy","IP_PRCPSMSy.15"
